indicateur_id,nom_indicateur,nom_origine,theme,definition,unite,source,annee,statut,table_pg,mode_stockage,colonne_valeur,filtre_indicateur,colonne_territoire,libelle_court,secteur
421,Habitants par infirmier du RESSP (rural),hab_par_infirmier_ressp_rural,health,"Habitants par infirmier du RESSP (rural). Ratio officiel (nombre d'habitants pour 1 unité d'offre). Plus la valeur est élevée, plus l'accès est faible. Thème : health.",hab./unité,"Carte Sanitaire (Ministère de la Santé et de la Protection Sociale) — Tableau de Bord Interactif, export officiel 2024",2024,validé,health_offre_province,long,valeur,hab_par_infirmier_ressp_rural,territoire_id,Habitants par infirmier du RESSP (rural),Santé
422,Habitants par lit hospitalier (public + privé),hab_par_lit_public_prive,health,"Habitants par lit hospitalier (public + privé). Ratio officiel (nombre d'habitants pour 1 unité d'offre). Plus la valeur est élevée, plus l'accès est faible. Thème : health.",hab./unité,"Carte Sanitaire (Ministère de la Santé et de la Protection Sociale) — Tableau de Bord Interactif, export officiel 2024",2024,validé,health_offre_province,long,valeur,hab_par_lit_public_prive,territoire_id,Habitants par lit hospitalier (public + privé),Santé
423,Habitants par lit hospitalier (secteur public),hab_par_lit_public,health,"Habitants par lit hospitalier (secteur public). Ratio officiel (nombre d'habitants pour 1 unité d'offre). Plus la valeur est élevée, plus l'accès est faible. Thème : health.",hab./unité,"Carte Sanitaire (Ministère de la Santé et de la Protection Sociale) — Tableau de Bord Interactif, export officiel 2024",2024,validé,health_offre_province,long,valeur,hab_par_lit_public,territoire_id,Habitants par lit hospitalier (secteur public),Santé
424,Habitants par médecin dentiste (public + privé),hab_par_dentiste_public_prive,health,"Habitants par médecin dentiste (public + privé). Ratio officiel (nombre d'habitants pour 1 unité d'offre). Plus la valeur est élevée, plus l'accès est faible. Thème : health.",hab./unité,"Carte Sanitaire (Ministère de la Santé et de la Protection Sociale) — Tableau de Bord Interactif, export officiel 2024",2024,validé,health_offre_province,long,valeur,hab_par_dentiste_public_prive,territoire_id,Habitants par médecin dentiste (public + privé),Santé
425,Habitants par médecin dentiste (secteur public),hab_par_dentiste_public,health,"Habitants par médecin dentiste (secteur public). Ratio officiel (nombre d'habitants pour 1 unité d'offre). Plus la valeur est élevée, plus l'accès est faible. Thème : health.",hab./unité,"Carte Sanitaire (Ministère de la Santé et de la Protection Sociale) — Tableau de Bord Interactif, export officiel 2024",2024,validé,health_offre_province,long,valeur,hab_par_dentiste_public,territoire_id,Habitants par médecin dentiste (secteur public),Santé
426,Habitants par scanner (secteur public),hab_par_scanner_public,health,"Habitants par scanner (secteur public). Ratio officiel (nombre d'habitants pour 1 unité d'offre). Plus la valeur est élevée, plus l'accès est faible. Thème : health.",hab./unité,"Carte Sanitaire (Ministère de la Santé et de la Protection Sociale) — Tableau de Bord Interactif, export officiel 2024",2024,validé,health_offre_province,long,valeur,hab_par_scanner_public,territoire_id,Habitants par scanner (secteur public),Santé
427,Habitants par officine de pharmacie (ensemble),hab_par_officine_total,health,"Habitants par officine de pharmacie (ensemble). Ratio officiel (nombre d'habitants pour 1 unité d'offre). Plus la valeur est élevée, plus l'accès est faible. Thème : health.",hab./unité,"Carte Sanitaire (Ministère de la Santé et de la Protection Sociale) — Tableau de Bord Interactif, export officiel 2024",2024,validé,health_offre_province,long,valeur,hab_par_officine_total,territoire_id,Habitants par officine de pharmacie (ensemble),Santé
428,Habitants par officine de pharmacie (milieu urbain),hab_par_officine_urbain,health,"Habitants par officine de pharmacie (milieu urbain). Ratio officiel (nombre d'habitants pour 1 unité d'offre). Plus la valeur est élevée, plus l'accès est faible. Thème : health.",hab./unité,"Carte Sanitaire (Ministère de la Santé et de la Protection Sociale) — Tableau de Bord Interactif, export officiel 2024",2024,validé,health_offre_province,long,valeur,hab_par_officine_urbain,territoire_id,Habitants par officine de pharmacie (milieu urbain),Santé
429,Habitants par officine de pharmacie (milieu rural),hab_par_officine_rural,health,"Habitants par officine de pharmacie (milieu rural). Ratio officiel (nombre d'habitants pour 1 unité d'offre). Plus la valeur est élevée, plus l'accès est faible. Thème : health.",hab./unité,"Carte Sanitaire (Ministère de la Santé et de la Protection Sociale) — Tableau de Bord Interactif, export officiel 2024",2024,validé,health_offre_province,long,valeur,hab_par_officine_rural,territoire_id,Habitants par officine de pharmacie (milieu rural),Santé
430,Privation santé — mortalité infantile (indice de pauvreté multidimensionnelle),priv_mortalite_infantile,health,"Taux de privation des ménages lié à la mortalité infantile, composante officielle de la dimension Santé de l'indice de pauvreté multidimensionnelle (HCP, méthode Alkire-Foster). Thème : health.",%,"HCP — Cartographie de la pauvreté multidimensionnelle (Mai 2025), niveau commune, 2024",2024,validé,health_pauvrete_communale,long,valeur,priv_mortalite_infantile,territoire_id,Privation — mortalité infantile,Santé
431,Privation santé — handicap (indice de pauvreté multidimensionnelle),priv_handicap,health,"Taux de privation des ménages lié au handicap, composante officielle de la dimension Santé de l'indice de pauvreté multidimensionnelle (HCP, méthode Alkire-Foster). Thème : health.",%,"HCP — Cartographie de la pauvreté multidimensionnelle (Mai 2025), niveau commune, 2024",2024,validé,health_pauvrete_communale,long,valeur,priv_handicap,territoire_id,Privation — handicap,Santé
432,Contribution de la santé à la pauvreté multidimensionnelle,contrib_sante,health,Part (%) de la dimension santé (mortalité infantile + handicap) dans l'indice de pauvreté multidimensionnelle (MPI) de la commune. Thème : health.,%,"HCP — Cartographie de la pauvreté multidimensionnelle (Mai 2025), niveau commune, 2024",2024,validé,health_pauvrete_communale,long,valeur,contrib_sante,territoire_id,Contribution de la santé à la pauvreté multidimensionnelle,Santé
433,Table brute — Équipements biomédicaux lourds et haute technologie (détail établissement),health_equipements_biomedicaux,health,"Un équipement (scanner, mammographe, stérilisateur...) par ligne, par établissement. Colonnes : Province, Etablissement, Catégorie, Equipement, Nombre. Donnée établissement/localité, PAS un indicateur territoire->valeur simple : à interroger directement (filtrer par territoire_id/province/commune/établissement), ne pas moyenner ni sommer automatiquement.",,"Carte Sanitaire (Ministère de la Santé et de la Protection Sociale) — export TBI, fichiers bruts Santé_2025",2024,table_reference,health_equipements_biomedicaux,brut_etablissement,Nombre,,territoire_id,Répertoire — équipements biomédicaux lourds,Santé — répertoires
434,Table brute — Établissements avec module d'accouchement (détail commune),health_etablissements_accouchement,health,"Liste des établissements de santé disposant d'un module d'accouchement, au niveau commune. Colonnes : Province, Circ. sanitaire, Commune, Nom, Catégorie, Milieu. Donnée établissement/localité, PAS un indicateur territoire->valeur simple : à interroger directement (filtrer par territoire_id/province/commune/établissement), ne pas moyenner ni sommer automatiquement.",,"Carte Sanitaire (Ministère de la Santé et de la Protection Sociale) — export TBI, fichiers bruts Santé_2025",2024,table_reference,health_etablissements_accouchement,brut_etablissement,Nombre,,territoire_id,Répertoire — établissements avec module d'accouchement,Santé — répertoires
435,Table brute — Établissements avec unité UMP (détail commune),health_etablissements_ump,health,"Liste des établissements avec unité médicale de proximité (UMP), au niveau commune. Colonnes : Province, Circ. sanitaire, Commune, Nom, Catégorie, Milieu. Donnée établissement/localité, PAS un indicateur territoire->valeur simple : à interroger directement (filtrer par territoire_id/province/commune/établissement), ne pas moyenner ni sommer automatiquement.",,"Carte Sanitaire (Ministère de la Santé et de la Protection Sociale) — export TBI, fichiers bruts Santé_2025",2024,table_reference,health_etablissements_ump,brut_etablissement,Nombre,,territoire_id,Répertoire — établissements avec unité UMP,Santé — répertoires
436,Table brute — Établissements de rattachement RAMED (détail commune),health_etablissements_ramed,health,"Établissements de rattachement pour les bénéficiaires RAMED, au niveau commune. Colonnes : Province, Circ. sanitaire, Commune, Nom, Catégorie, Milieu. Donnée établissement/localité, PAS un indicateur territoire->valeur simple : à interroger directement (filtrer par territoire_id/province/commune/établissement), ne pas moyenner ni sommer automatiquement.",,"Carte Sanitaire (Ministère de la Santé et de la Protection Sociale) — export TBI, fichiers bruts Santé_2025",2024,table_reference,health_etablissements_ramed,brut_etablissement,Nombre,,territoire_id,Répertoire — établissements de rattachement RAMED,Santé — répertoires
437,Table brute — Personnel administratif de santé (détail établissement),health_corps_administratif,health,"Effectifs du corps administratif (administrateurs, adjoints...) par établissement. Colonnes : Province, Etablissement, Specialité, Nombre. Donnée établissement/localité, PAS un indicateur territoire->valeur simple : à interroger directement (filtrer par territoire_id/province/commune/établissement), ne pas moyenner ni sommer automatiquement.",,"Carte Sanitaire (Ministère de la Santé et de la Protection Sociale) — export TBI, fichiers bruts Santé_2025",2024,table_reference,health_corps_administratif,brut_etablissement,Nombre,,territoire_id,Répertoire — personnel administratif,Santé — répertoires
438,Table brute — Personnel technique de santé (détail établissement),health_corps_technique,health,"Effectifs du corps technique (techniciens, techniciens ambulanciers...) par établissement. Colonnes : Province, Etablissement, Specialité, Nombre. Donnée établissement/localité, PAS un indicateur territoire->valeur simple : à interroger directement (filtrer par territoire_id/province/commune/établissement), ne pas moyenner ni sommer automatiquement.",,"Carte Sanitaire (Ministère de la Santé et de la Protection Sociale) — export TBI, fichiers bruts Santé_2025",2024,table_reference,health_corps_technique,brut_etablissement,Nombre,,territoire_id,Répertoire — personnel technique,Santé — répertoires
439,"Table brute — Nombre de cliniques privées par type (détail localité, TTA uniquement)",health_cliniques_nombre,health,"Nombre de cliniques privées par type d'infrastructure (CPBL, CMP...), filtré sur la région TTA (fichier source national). Colonnes : Code, C. sanitaire, Milieu, Province, Type infrastructure, Nombre. Donnée établissement/localité, PAS un indicateur territoire->valeur simple : à interroger directement (filtrer par territoire_id/province/commune/établissement), ne pas moyenner ni sommer automatiquement.",,"Carte Sanitaire (Ministère de la Santé et de la Protection Sociale) — export TBI, fichiers bruts Santé_2025",2024,table_reference,health_cliniques_nombre,brut_etablissement,Nombre,,territoire_id,Répertoire — cliniques privées,Santé — répertoires
440,"Table brute — Nombre de lits en cliniques privées par type (détail localité, TTA uniquement)",health_cliniques_lits,health,"Nombre de lits en cliniques privées par type d'infrastructure, filtré sur la région TTA. Colonnes : Code, C. sanitaire, Milieu, Province, Type infrastructure, Nombre. Donnée établissement/localité, PAS un indicateur territoire->valeur simple : à interroger directement (filtrer par territoire_id/province/commune/établissement), ne pas moyenner ni sommer automatiquement.",,"Carte Sanitaire (Ministère de la Santé et de la Protection Sociale) — export TBI, fichiers bruts Santé_2025",2024,table_reference,health_cliniques_lits,brut_etablissement,Nombre,,territoire_id,Répertoire — lits en cliniques privées,Santé — répertoires
441,Table brute — Lits hospitaliers fonctionnels par discipline (détail établissement),health_lits_par_discipline,health,"Nombre de lits par discipline médicale (oncologie, urgences, pédiatrie...) par établissement hospitalier. Colonnes : Province, Nom, Catégorie, Discipline, Nombre. Donnée établissement/localité, PAS un indicateur territoire->valeur simple : à interroger directement (filtrer par territoire_id/province/commune/établissement), ne pas moyenner ni sommer automatiquement.",,"Carte Sanitaire (Ministère de la Santé et de la Protection Sociale) — export TBI, fichiers bruts Santé_2025",2024,table_reference,health_lits_par_discipline,brut_etablissement,Nombre,,territoire_id,Répertoire — lits hospitaliers par discipline,Santé — répertoires
442,"Table brute — Autres infrastructures sanitaires privées (détail localité, TTA uniquement)",health_infrastructures_privees_autres,health,"Infirmeries, cabinets de consultation, cabinets dentaires, ambulances, centres d'hémodialyse... du secteur privé, filtré TTA. Colonnes : Code, C. sanitaire, Milieu, Province, Type infrastructure, Nombre. Donnée établissement/localité, PAS un indicateur territoire->valeur simple : à interroger directement (filtrer par territoire_id/province/commune/établissement), ne pas moyenner ni sommer automatiquement.",,"Carte Sanitaire (Ministère de la Santé et de la Protection Sociale) — export TBI, fichiers bruts Santé_2025",2024,table_reference,health_infrastructures_privees_autres,brut_etablissement,Nombre,,territoire_id,Répertoire — autres infrastructures privées,Santé — répertoires
